timestamp,pv,mv,sv,kp,ki,kd,pb,ti,td,err_value
1772467502000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467503000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467504000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467505000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467506000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467507000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467508000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467509000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467510000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467511000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467512000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467513000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467514000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467515000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467516000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467517000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467518000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467519000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467520000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467521000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467522000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467523000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467524000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467525000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467526000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467527000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467528000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467529000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467530000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467531000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467532000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467533000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467534000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467535000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467536000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467537000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467538000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467539000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467540000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467541000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467542000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467543000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467544000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467545000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467546000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467547000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467548000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467549000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467550000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467551000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467552000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467553000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467554000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467555000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467556000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467557000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467558000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467559000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467560000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467561000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467562000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467563000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467564000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467565000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467566000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467567000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467568000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467569000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467570000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467571000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467572000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467573000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467574000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467575000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467576000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467577000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467578000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467579000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467580000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467581000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467582000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467583000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467584000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467585000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467586000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467587000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467588000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467589000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467590000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467591000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467592000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467593000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467594000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467595000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467596000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467597000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467598000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467599000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467600000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467601000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467602000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467603000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467604000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467605000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467606000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467607000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467608000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467609000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467610000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467611000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467612000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467613000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467614000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467615000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467616000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467617000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467618000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467619000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467620000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467621000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467622000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467623000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467624000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467625000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467626000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467627000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467628000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467629000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467630000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467631000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467632000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467633000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467634000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467635000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467636000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467637000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467638000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467639000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467640000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467641000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467642000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467643000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467644000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467645000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467646000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467647000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467648000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467649000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467650000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467651000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467652000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467653000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467654000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467655000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467656000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467657000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467658000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467659000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467660000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467661000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467662000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467663000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467664000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467665000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467666000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467667000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467668000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467669000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467670000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467671000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467672000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467673000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467674000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467675000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467676000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467677000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467678000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467679000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467680000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467681000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467682000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467683000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467684000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467685000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467686000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467687000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467688000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467689000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467690000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467691000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467692000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467693000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467694000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467695000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467696000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467697000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467698000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467699000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467700000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467701000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467702000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467703000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467704000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467705000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467706000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467707000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467708000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467709000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467710000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467711000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467712000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467713000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467714000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467715000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467716000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467717000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467718000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467719000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467720000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467721000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467722000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467723000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467724000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467725000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467726000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467727000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467728000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467729000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467730000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467731000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467732000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467733000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467734000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467735000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467736000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467737000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467738000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467739000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467740000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467741000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467742000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467743000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467744000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467745000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467746000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467747000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467748000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467749000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467750000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467751000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467752000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467753000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467754000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467755000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467756000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467757000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467758000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467759000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467760000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467761000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467762000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467763000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467764000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467765000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467766000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467767000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467768000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467769000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467770000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467771000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467772000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467773000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467774000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467775000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467776000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467777000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467778000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467779000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467780000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467781000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467782000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467783000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467784000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467785000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467786000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467787000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467788000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467789000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467790000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467791000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467792000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467793000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467794000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467795000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467796000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467797000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467798000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467799000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467800000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467801000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467802000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467803000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
1772467804000,240.5,0.0,3.2,1.0,0.6,0.17,100.0,1.66,6.0,237.3
